 DEPTH      GR        spd       bit       CAL       SPBD      bvol      cvol      tten      rd        rs        rmsl      dt24      CNCF      zden      pe        zcor     
  739.597    67.780     9.083     9.875  -999.250  -999.250  -999.250  -999.250  2156.575  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  739.750    69.226     9.062     9.875  -999.250  -999.250  -999.250  -999.250  2157.125  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  739.902    68.512     9.067     9.875  -999.250  -999.250  -999.250  -999.250  2156.682  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  740.054    66.781     9.084     9.875  -999.250  -999.250  -999.250  -999.250  2155.983  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  740.207    66.545     9.089     9.875  -999.250  -999.250  -999.250  -999.250  2156.791  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  740.359    68.941     9.076     9.875  -999.250  -999.250  -999.250  -999.250  2158.321  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  740.512    70.821     9.067     9.875  -999.250  -999.250  -999.250  -999.250  2158.332  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  740.664    70.328     9.087     9.875  -999.250  -999.250  -999.250  -999.250  2157.241  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  740.816    70.789     9.129     9.875  -999.250  -999.250  -999.250  -999.250  2156.552  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  740.969    74.392     9.146     9.875  -999.250  -999.250  -999.250  -999.250  2156.487  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  741.121    77.688     9.124     9.875  -999.250  -999.250  -999.250  -999.250  2156.432  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  741.274    77.206     9.093     9.875  -999.250  -999.250  -999.250  -999.250  2156.978  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  741.426    74.484     9.076     9.875  -999.250  -999.250  -999.250  -999.250  2158.326  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  741.578    72.178     9.074     9.875  -999.250  -999.250  -999.250  -999.250  2159.530  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  741.731    71.001     9.071     9.875  -999.250  -999.250  -999.250  -999.250  2160.404  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  741.883    71.555     9.059     9.875  -999.250  -999.250  -999.250  -999.250  2160.577  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  742.036    72.748     9.064     9.875  -999.250  -999.250  -999.250  -999.250  2160.047  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  742.188    72.153     9.102     9.875  -999.250  -999.250  -999.250  -999.250  2159.654  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  742.340    69.955     9.142     9.875  -999.250  -999.250  -999.250  -999.250  2160.625  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  742.493    68.084     9.151     9.875  -999.250  -999.250  -999.250  -999.250  2162.375  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  742.645    67.552     9.137     9.875  -999.250  -999.250  -999.250  -999.250  2163.346  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  742.798    68.403     9.127     9.875  -999.250  -999.250  -999.250  -999.250  2163.127  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  742.950    68.249     9.137     9.875  -999.250  -999.250  -999.250  -999.250  2162.609  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  743.102    66.032     9.166     9.875  -999.250  -999.250  -999.250  -999.250  2162.850  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  743.255    64.129     9.188     9.875  -999.250  -999.250  -999.250  -999.250  2163.094  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  743.407    64.939     9.187     9.875  -999.250  -999.250  -999.250  -999.250  2162.320  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  743.560    66.786     9.174     9.875  -999.250  -999.250  -999.250  -999.250  2161.020  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  743.712    67.549     9.178     9.875  -999.250  -999.250  -999.250  -999.250  2159.236  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  743.864    66.728     9.204     9.875  -999.250  -999.250  -999.250  -999.250  2158.010  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  744.017    65.305     9.217     9.875  -999.250  -999.250  -999.250  -999.250  2159.685  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  744.169    64.575     9.186     9.875  -999.250  -999.250  -999.250  -999.250  2162.550  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  744.322    63.876     9.134     9.875  -999.250  -999.250  -999.250  -999.250  2163.706  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  744.474    61.311     9.098     9.875  -999.250  -999.250  -999.250  -999.250  2163.549  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  744.626    57.957     9.081     9.875  -999.250  -999.250  -999.250  -999.250  2163.022  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  744.779    57.213     9.072     9.875  -999.250  -999.250  -999.250  -999.250  2162.054  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  744.931    58.315     9.068     9.875  -999.250  -999.250  -999.250  -999.250  2161.531  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  745.084    58.427     9.077     9.875  -999.250  -999.250  -999.250  -999.250  2161.465  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  745.236    57.098     9.093     9.875  -999.250  -999.250  -999.250  -999.250  2162.124  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  745.388    55.942     9.103     9.875  -999.250  -999.250  -999.250  -999.250  2163.333  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  745.541    55.585     9.103     9.875  -999.250  -999.250  -999.250  -999.250  2163.649  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  745.693    56.254     9.092     9.875  -999.250  -999.250  -999.250  -999.250  2162.868  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  745.846    56.753     9.083     9.875  -999.250  -999.250  -999.250  -999.250  2161.717  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  745.998    55.893     9.091     9.875  -999.250  -999.250  -999.250  -999.250  2161.269  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  746.150    55.615     9.104     9.875  -999.250  -999.250  -999.250  -999.250  2161.780  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  746.303    58.384     9.104     9.875  -999.250  -999.250  -999.250  -999.250  2161.663  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  746.455    61.361     9.096     9.875  -999.250  -999.250  -999.250  -999.250  2161.646  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  746.608    60.195     9.093     9.875  -999.250  -999.250  -999.250  -999.250  2162.817  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  746.760    55.682     9.096     9.875  -999.250  -999.250  -999.250  -999.250  2162.827  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  746.912    52.069     9.108     9.875  -999.250  -999.250  -999.250  -999.250  2161.155  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  747.065    50.314     9.136     9.875  -999.250  -999.250  -999.250  -999.250  2160.080  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  747.217    48.063     9.164     9.875  -999.250  -999.250  -999.250  -999.250  2160.794  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  747.370    44.819     9.161     9.875  -999.250  -999.250  -999.250  -999.250  2162.712  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  747.522    43.214     9.130     9.875  -999.250  -999.250  -999.250  -999.250  2164.379  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  747.674    44.821     9.098     9.875  -999.250  -999.250  -999.250  -999.250  2164.094  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  747.827    49.105     9.073     9.875  -999.250  -999.250  -999.250  -999.250  2163.104  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  747.979    55.303     9.058     9.875  -999.250  -999.250  -999.250  -999.250  2162.152  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  748.132    62.125     9.062     9.875  -999.250  -999.250  -999.250  -999.250  2161.313  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  748.284    68.129     9.090     9.875  -999.250  -999.250  -999.250  -999.250  2161.446  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  748.436    71.157     9.129     9.875  -999.250  -999.250  -999.250  -999.250  2162.260  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  748.589    71.328     9.154     9.875  -999.250  -999.250  -999.250  -999.250  2163.207  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  748.741    70.382     9.148     9.875  -999.250  -999.250  -999.250  -999.250  2163.538  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  748.894    68.453     9.126     9.875  -999.250  -999.250  -999.250  -999.250  2163.393  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  749.046    65.340     9.119     9.875  -999.250  -999.250  -999.250  -999.250  2164.948  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  749.198    63.397     9.138     9.875  -999.250  -999.250  -999.250  -999.250  2167.633  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  749.351    63.290     9.170     9.875  -999.250  -999.250  -999.250  -999.250  2168.239  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  749.503    63.249     9.185     9.875  -999.250  -999.250  -999.250  -999.250  2166.553  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  749.656    62.543     9.175     9.875  -999.250  -999.250  -999.250  -999.250  2165.859  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  749.808    61.587     9.156     9.875  -999.250  -999.250  -999.250  -999.250  2166.917  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  749.960    60.937     9.146     9.875  -999.250  -999.250  -999.250  -999.250  2168.367  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  750.113    61.688     9.151     9.875  -999.250  -999.250  -999.250  -999.250  2168.755  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  750.265    63.675     9.177     9.875  -999.250  -999.250  -999.250  -999.250  2168.423  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  750.418    65.023     9.211     9.875  -999.250  -999.250  -999.250  -999.250  2167.868  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  750.570    64.383     9.225     9.875  -999.250  -999.250  -999.250  -999.250  2166.490  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  750.722    61.982     9.202     9.875  -999.250  -999.250  -999.250  -999.250  2165.439  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  750.875    59.124     9.153     9.875  -999.250  -999.250  -999.250  -999.250  2164.856  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  751.027    57.227     9.108     9.875  -999.250  -999.250  -999.250  -999.250  2164.151  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  751.180    56.932     9.091     9.875  -999.250  -999.250  -999.250  -999.250  2163.742  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  751.332    57.908     9.107     9.875  -999.250  -999.250  -999.250  -999.250  2163.793  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  751.484    59.710     9.139     9.875  -999.250  -999.250  -999.250  -999.250  2165.022  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  751.637    61.609     9.157     9.875  -999.250  -999.250  -999.250  -999.250  2167.409  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  751.789    62.867     9.149     9.875  -999.250  -999.250  -999.250  -999.250  2168.133  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  751.942    63.847     9.128     9.875  -999.250  -999.250  -999.250  -999.250  2167.800  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  752.094    65.570     9.123     9.875  -999.250  -999.250  -999.250  -999.250  2168.932  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  752.246    66.774     9.144     9.875  -999.250  -999.250  -999.250  -999.250  2169.477  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  752.399    65.296     9.166     9.875  -999.250  -999.250  -999.250  -999.250  2169.073  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  752.551    61.996     9.169     9.875  -999.250  -999.250  -999.250  -999.250  2169.778  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  752.704    58.987     9.161     9.875  -999.250  -999.250  -999.250  -999.250  2169.515  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  752.856    55.665     9.165     9.875  -999.250  -999.250  -999.250  -999.250  2168.440  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  753.008    51.316     9.179     9.875  -999.250  -999.250  -999.250  -999.250  2168.920  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  753.161    47.943     9.182     9.875  -999.250  -999.250  -999.250  -999.250  2169.286  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  753.313    48.092     9.174     9.875  -999.250  -999.250  -999.250  -999.250  2167.922  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  753.466    51.431     9.178     9.875  -999.250  -999.250  -999.250  -999.250  2166.079  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  753.618    55.565     9.195     9.875  -999.250  -999.250  -999.250  -999.250  2164.884  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  753.770    58.779     9.201     9.875  -999.250  -999.250  -999.250  -999.250  2163.875  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
  753.923    62.051     9.178     9.875  -999.250  -999.250  -999.250  -999.250  2163.523  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250  -999.250
